,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
120,192.168.159.238,104.91.24.100,6,TCP,54,121,2024-03-27 02:36:25.727124,1711503385.727124400,,,,,,,,,,47586,443,0x0010,773,119861,
121,192.168.159.238,104.91.24.100,6,TCP,54,122,2024-03-27 02:36:25.727128,1711503385.727128300,,,,,,,,,,47586,443,0x0010,773,123881,
122,192.168.159.238,104.91.24.100,6,TCP,54,123,2024-03-27 02:36:25.727130,1711503385.727129800,,,,,,,,,,47586,443,0x0010,773,125221,
123,104.91.24.100,192.168.159.238,6,TCP,1394,124,2024-03-27 02:36:25.729578,1711503385.729578600,,,,,,,,,,443,47586,0x0018,125221,773,
124,104.91.24.100,192.168.159.238,6,TCP,1394,125,2024-03-27 02:36:25.729579,1711503385.729578700,,,,,,,,,,443,47586,0x0010,126561,773,
125,192.168.159.238,104.91.24.100,6,TCP,54,126,2024-03-27 02:36:25.729599,1711503385.729599200,,,,,,,,,,47586,443,0x0010,773,126561,
126,192.168.159.238,104.91.24.100,6,TCP,54,127,2024-03-27 02:36:25.729609,1711503385.729608800,,,,,,,,,,47586,443,0x0010,773,127901,
127,104.91.24.100,192.168.159.238,6,TCP,1394,128,2024-03-27 02:36:25.729775,1711503385.729775500,,,,,,,,,,443,47586,0x0018,127901,773,
128,104.91.24.100,192.168.159.238,6,TCP,2734,129,2024-03-27 02:36:25.729776,1711503385.729775600,,,,,,,,,,443,47586,0x0018,129241,773,
129,192.168.159.238,104.91.24.100,6,TCP,54,130,2024-03-27 02:36:25.729783,1711503385.729783200,,,,,,,,,,47586,443,0x0010,773,129241,
130,192.168.159.238,104.91.24.100,6,TCP,54,131,2024-03-27 02:36:25.729788,1711503385.729787900,,,,,,,,,,47586,443,0x0010,773,131921,
131,104.91.24.100,192.168.159.238,6,TCP,2734,132,2024-03-27 02:36:25.734754,1711503385.734753600,,,,,,,,,,443,47586,0x0018,131921,773,
132,104.91.24.100,192.168.159.238,6,TCP,2734,133,2024-03-27 02:36:25.734754,1711503385.734753800,,,,,,,,,,443,47586,0x0018,134601,773,
133,104.91.24.100,192.168.159.238,6,TLS,2734,134,2024-03-27 02:36:25.734754,1711503385.734753800,,,,,,,,,,443,47586,0x0018,137281,773,TLS_Packet_Captured
134,192.168.159.238,104.91.24.100,6,TCP,54,135,2024-03-27 02:36:25.734772,1711503385.734772100,,,,,,,,,,47586,443,0x0010,773,134601,
135,192.168.159.238,104.91.24.100,6,TCP,54,136,2024-03-27 02:36:25.734781,1711503385.734781300,,,,,,,,,,47586,443,0x0010,773,137281,
136,192.168.159.238,104.91.24.100,6,TCP,54,137,2024-03-27 02:36:25.734783,1711503385.734783200,,,,,,,,,,47586,443,0x0010,773,139961,
137,104.91.24.100,192.168.159.238,6,TCP,2734,138,2024-03-27 02:36:25.742478,1711503385.742478100,,,,,,,,,,443,47586,0x0018,139961,773,
138,192.168.159.238,104.91.24.100,6,TCP,54,139,2024-03-27 02:36:25.742495,1711503385.742494900,,,,,,,,,,47586,443,0x0010,773,142641,
139,104.91.24.100,192.168.159.238,6,TCP,2734,140,2024-03-27 02:36:25.744729,1711503385.744728700,,,,,,,,,,443,47586,0x0018,142641,773,
140,192.168.159.238,104.91.24.100,6,TCP,54,141,2024-03-27 02:36:25.744746,1711503385.744745800,,,,,,,,,,47586,443,0x0010,773,145321,
141,104.91.24.100,192.168.159.238,6,TCP,1394,142,2024-03-27 02:36:25.745030,1711503385.745030200,,,,,,,,,,443,47586,0x0010,145321,773,
142,192.168.159.238,104.91.24.100,6,TCP,54,143,2024-03-27 02:36:25.745036,1711503385.745035600,,,,,,,,,,47586,443,0x0010,773,146661,
143,104.91.24.100,192.168.159.238,6,TLS,1394,144,2024-03-27 02:36:25.745364,1711503385.745364100,,,,,,,,,,443,47586,0x0018,146661,773,TLS_Packet_Captured
144,104.91.24.100,192.168.159.238,6,TCP,1394,145,2024-03-27 02:36:25.745364,1711503385.745364100,,,,,,,,,,443,47586,0x0010,148001,773,
145,192.168.159.238,104.91.24.100,6,TCP,54,146,2024-03-27 02:36:25.745370,1711503385.745369900,,,,,,,,,,47586,443,0x0010,773,148001,
146,192.168.159.238,104.91.24.100,6,TCP,54,147,2024-03-27 02:36:25.745374,1711503385.745374000,,,,,,,,,,47586,443,0x0010,773,149341,
147,104.91.24.100,192.168.159.238,6,TCP,1394,148,2024-03-27 02:36:25.746009,1711503385.746009200,,,,,,,,,,443,47586,0x0018,149341,773,
148,192.168.159.238,104.91.24.100,6,TCP,54,149,2024-03-27 02:36:25.746036,1711503385.746035500,,,,,,,,,,47586,443,0x0010,773,150681,
149,104.91.24.100,192.168.159.238,6,TCP,1394,150,2024-03-27 02:36:25.750743,1711503385.750743300,,,,,,,,,,443,47586,0x0018,150681,773,
150,104.91.24.100,192.168.159.238,6,TCP,2734,151,2024-03-27 02:36:25.750743,1711503385.750743500,,,,,,,,,,443,47586,0x0018,152021,773,
151,104.91.24.100,192.168.159.238,6,TCP,1394,152,2024-03-27 02:36:25.750743,1711503385.750743500,,,,,,,,,,443,47586,0x0010,154701,773,
152,192.168.159.238,104.91.24.100,6,TCP,54,153,2024-03-27 02:36:25.750761,1711503385.750761200,,,,,,,,,,47586,443,0x0010,773,152021,
153,192.168.159.238,104.91.24.100,6,TCP,54,154,2024-03-27 02:36:25.750771,1711503385.750770600,,,,,,,,,,47586,443,0x0010,773,154701,
154,192.168.159.238,104.91.24.100,6,TCP,54,155,2024-03-27 02:36:25.750772,1711503385.750772300,,,,,,,,,,47586,443,0x0010,773,156041,
