,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
147,204.79.197.203,172.20.146.77,6,TLS,94,148,2024-03-28 01:41:21.396971,1711586481.396971100,,,,,,,,,,443,60202,0x0018,31922,1292,TLS_Packet_Captured
148,204.79.197.203,172.20.146.77,6,TLS,332,149,2024-03-28 01:41:21.396971,1711586481.396971100,,,,,,,,,,443,60202,0x0018,33302,1292,TLS_Packet_Captured
149,204.79.197.203,172.20.146.77,6,TCP,1394,150,2024-03-28 01:41:21.396971,1711586481.396971100,,,,,,,,,,443,60202,0x0010,31962,1292,
150,172.20.146.77,204.79.197.203,6,TCP,66,151,2024-03-28 01:41:21.396987,1711586481.396986800,,,,,,,,,,60202,443,0x0010,1292,30441,
151,172.20.146.77,204.79.197.203,6,TCP,54,152,2024-03-28 01:41:21.396990,1711586481.396990200,,,,,,,,,,60202,443,0x0010,1292,31837,
152,172.20.146.77,204.79.197.203,6,TCP,66,153,2024-03-28 01:41:21.396993,1711586481.396992700,,,,,,,,,,60202,443,0x0010,1292,31962,
153,172.20.146.77,204.79.197.203,6,TCP,54,154,2024-03-28 01:41:21.396994,1711586481.396994200,,,,,,,,,,60202,443,0x0010,1292,33580,
154,204.79.197.203,172.20.146.77,6,TLS,1394,155,2024-03-28 01:41:21.401102,1711586481.401101500,,,,,,,,,,443,60202,0x0010,33580,1292,TLS_Packet_Captured
155,204.79.197.203,172.20.146.77,6,TLS,1394,156,2024-03-28 01:41:21.401102,1711586481.401101700,,,,,,,,,,443,60202,0x0018,34920,1292,TLS_Packet_Captured
156,204.79.197.203,172.20.146.77,6,TCP,1394,157,2024-03-28 01:41:21.401102,1711586481.401101700,,,,,,,,,,443,60202,0x0010,36260,1292,
157,204.79.197.203,172.20.146.77,6,TLS,1394,158,2024-03-28 01:41:21.401102,1711586481.401101700,,,,,,,,,,443,60202,0x0018,37600,1292,TLS_Packet_Captured
158,204.79.197.203,172.20.146.77,6,TCP,2734,159,2024-03-28 01:41:21.401102,1711586481.401101700,,,,,,,,,,443,60202,0x0010,38940,1292,
159,172.20.146.77,204.79.197.203,6,TCP,54,160,2024-03-28 01:41:21.401127,1711586481.401127400,,,,,,,,,,60202,443,0x0010,1292,36260,
160,172.20.146.77,204.79.197.203,6,TCP,54,161,2024-03-28 01:41:21.401142,1711586481.401142000,,,,,,,,,,60202,443,0x0010,1292,41620,
