,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,udp_source_port,udp_destination_port,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
159,87.248.107.206,172.20.146.77,6,TLS,745,160,2024-03-28 01:46:22.458707,1711586782.458707100,,,,,,,,,,443,48890,0x0018,239790,753,TLS_Packet_Captured
160,87.248.107.206,172.20.146.77,6,TLS,1376,161,2024-03-28 01:46:22.458707,1711586782.458707200,,,,,,,,,,443,48890,0x0018,240481,753,TLS_Packet_Captured
161,87.248.107.206,172.20.146.77,6,TLS,2690,162,2024-03-28 01:46:22.458707,1711586782.458707200,,,,,,,,,,443,48890,0x0018,241803,753,TLS_Packet_Captured
162,87.248.107.206,172.20.146.77,6,TLS,2734,163,2024-03-28 01:46:22.458707,1711586782.458707200,,,,,,,,,,443,48890,0x0010,244439,753,TLS_Packet_Captured
163,172.20.146.77,87.248.107.206,6,TCP,54,164,2024-03-28 01:46:22.458732,1711586782.458731800,,,,,,,,,,48890,443,0x0010,753,239790,
164,172.20.146.77,87.248.107.206,6,TCP,54,165,2024-03-28 01:46:22.458762,1711586782.458762300,,,,,,,,,,48890,443,0x0010,753,240481,
165,172.20.146.77,87.248.107.206,6,TCP,54,166,2024-03-28 01:46:22.458765,1711586782.458765000,,,,,,,,,,48890,443,0x0010,753,241803,
166,172.20.146.77,87.248.107.206,6,TCP,54,167,2024-03-28 01:46:22.458766,1711586782.458766500,,,,,,,,,,48890,443,0x0010,753,244439,
167,172.20.146.77,87.248.107.206,6,TCP,54,168,2024-03-28 01:46:22.458768,1711586782.458767900,,,,,,,,,,48890,443,0x0010,753,247119,
168,87.248.107.206,172.20.146.77,6,TLS,1370,169,2024-03-28 01:46:22.459013,1711586782.459012400,,,,,,,,,,443,48890,0x0018,247119,753,TLS_Packet_Captured
169,87.248.107.206,172.20.146.77,6,TLS,1376,170,2024-03-28 01:46:22.459013,1711586782.459012500,,,,,,,,,,443,48890,0x0018,248435,753,TLS_Packet_Captured
170,87.248.107.206,172.20.146.77,6,TLS,2698,171,2024-03-28 01:46:22.459013,1711586782.459012500,,,,,,,,,,443,48890,0x0018,249757,753,TLS_Packet_Captured
171,87.248.107.206,172.20.146.77,6,TLS,394,172,2024-03-28 01:46:22.459013,1711586782.459012500,,,,,,,,,,443,48890,0x0018,252401,753,TLS_Packet_Captured
172,172.20.146.77,87.248.107.206,6,TCP,54,173,2024-03-28 01:46:22.459021,1711586782.459020700,,,,,,,,,,48890,443,0x0010,753,248435,
173,172.20.146.77,87.248.107.206,6,TCP,54,174,2024-03-28 01:46:22.459024,1711586782.459023600,,,,,,,,,,48890,443,0x0010,753,249757,
174,172.20.146.77,87.248.107.206,6,TCP,54,175,2024-03-28 01:46:22.459025,1711586782.459025200,,,,,,,,,,48890,443,0x0010,753,252401,
175,172.20.146.77,87.248.107.206,6,TCP,54,176,2024-03-28 01:46:22.459027,1711586782.459026600,,,,,,,,,,48890,443,0x0010,753,252741,
176,87.248.107.206,172.20.146.77,6,TLS,1376,177,2024-03-28 01:46:22.461760,1711586782.461759700,,,,,,,,,,443,48890,0x0018,252741,753,TLS_Packet_Captured
177,87.248.107.206,172.20.146.77,6,TLS,1394,178,2024-03-28 01:46:22.461760,1711586782.461759800,,,,,,,,,,443,48890,0x0010,254063,753,TLS_Packet_Captured
178,172.20.146.77,87.248.107.206,6,TCP,54,179,2024-03-28 01:46:22.461769,1711586782.461768700,,,,,,,,,,48890,443,0x0010,753,254063,
179,172.20.146.77,87.248.107.206,6,TCP,54,180,2024-03-28 01:46:22.461791,1711586782.461791300,,,,,,,,,,48890,443,0x0010,753,255403,
180,87.248.107.206,172.20.146.77,6,TLS,1358,181,2024-03-28 01:46:22.462021,1711586782.462021400,,,,,,,,,,443,48890,0x0018,255403,753,TLS_Packet_Captured
181,172.20.146.77,87.248.107.206,6,TCP,54,182,2024-03-28 01:46:22.462027,1711586782.462027200,,,,,,,,,,48890,443,0x0010,753,256707,
182,87.248.107.206,172.20.146.77,6,TLS,4020,183,2024-03-28 01:46:22.465056,1711586782.465055900,,,,,,,,,,443,48890,0x0018,256707,753,TLS_Packet_Captured
183,87.248.107.206,172.20.146.77,6,TLS,2734,184,2024-03-28 01:46:22.465056,1711586782.465056000,,,,,,,,,,443,48890,0x0010,260673,753,TLS_Packet_Captured
184,172.20.146.77,87.248.107.206,6,TCP,54,185,2024-03-28 01:46:22.465063,1711586782.465063400,,,,,,,,,,48890,443,0x0010,753,260673,
185,172.20.146.77,87.248.107.206,6,TCP,54,186,2024-03-28 01:46:22.465086,1711586782.465086100,,,,,,,,,,48890,443,0x0010,753,263353,
186,87.248.107.206,172.20.146.77,6,TLS,1340,187,2024-03-28 01:46:22.469488,1711586782.469488500,,,,,,,,,,443,48890,0x0018,263353,753,TLS_Packet_Captured
187,87.248.107.206,172.20.146.77,6,TLS,1394,188,2024-03-28 01:46:22.469489,1711586782.469488600,,,,,,,,,,443,48890,0x0010,264639,753,TLS_Packet_Captured
188,172.20.146.77,87.248.107.206,6,TCP,54,189,2024-03-28 01:46:22.469498,1711586782.469497800,,,,,,,,,,48890,443,0x0010,753,264639,
189,172.20.146.77,87.248.107.206,6,TCP,54,190,2024-03-28 01:46:22.469521,1711586782.469521200,,,,,,,,,,48890,443,0x0010,753,265979,
190,87.248.107.206,172.20.146.77,6,TLS,407,191,2024-03-28 01:46:22.469968,1711586782.469967900,,,,,,,,,,443,48890,0x0018,265979,753,TLS_Packet_Captured
191,87.248.107.206,172.20.146.77,6,TLS,1376,192,2024-03-28 01:46:22.469968,1711586782.469967900,,,,,,,,,,443,48890,0x0018,266332,753,TLS_Packet_Captured
192,87.248.107.206,172.20.146.77,6,TLS,1376,193,2024-03-28 01:46:22.469968,1711586782.469968000,,,,,,,,,,443,48890,0x0018,267654,753,TLS_Packet_Captured
193,87.248.107.206,172.20.146.77,6,TLS,2698,194,2024-03-28 01:46:22.469968,1711586782.469968000,,,,,,,,,,443,48890,0x0018,268976,753,TLS_Packet_Captured
194,87.248.107.206,172.20.146.77,6,TLS,87,195,2024-03-28 01:46:22.469968,1711586782.469968000,,,,,,,,,,443,48890,0x0018,271620,753,TLS_Packet_Captured
195,87.248.107.206,172.20.146.77,6,TLS,81,196,2024-03-28 01:46:22.469968,1711586782.469968100,,,,,,,,,,443,48890,0x0018,271653,753,TLS_Packet_Captured
196,172.20.146.77,87.248.107.206,6,TCP,54,197,2024-03-28 01:46:22.469975,1711586782.469975500,,,,,,,,,,48890,443,0x0010,753,266332,
197,172.20.146.77,87.248.107.206,6,TCP,54,198,2024-03-28 01:46:22.469996,1711586782.469996400,,,,,,,,,,48890,443,0x0010,753,267654,
198,172.20.146.77,87.248.107.206,6,TCP,54,199,2024-03-28 01:46:22.469999,1711586782.469999000,,,,,,,,,,48890,443,0x0010,753,268976,
199,172.20.146.77,87.248.107.206,6,TCP,54,200,2024-03-28 01:46:22.470001,1711586782.470000500,,,,,,,,,,48890,443,0x0010,753,271620,
200,172.20.146.77,87.248.107.206,6,TCP,54,201,2024-03-28 01:46:22.470350,1711586782.470350200,,,,,,,,,,48890,443,0x0010,753,271680,
201,172.20.146.77,172.20.144.1,17,DNS,78,202,2024-03-28 01:46:22.471408,1711586782.471407900,54867,53,www.news.yahoo.com,,1,0x0001,1,0,0,,,,,,
202,172.20.146.77,172.20.144.1,17,DNS,78,203,2024-03-28 01:46:22.471412,1711586782.471412100,54867,53,www.news.yahoo.com,,28,0x0001,1,0,0,,,,,,
203,172.20.144.1,172.20.146.77,17,DNS,358,204,2024-03-28 01:46:22.472209,1711586782.472208800,53,54867,www.news.yahoo.com,www.news.yahoo.com,1,0x0001,1,5,0,,,,,,
204,172.20.144.1,172.20.146.77,17,DNS,284,205,2024-03-28 01:46:22.472473,1711586782.472472600,53,54867,www.news.yahoo.com,www.news.yahoo.com,28,0x0001,1,3,0,,,,,,
205,172.20.146.77,76.223.84.192,6,TCP,74,206,2024-03-28 01:46:22.472645,1711586782.472644800,,,,,,,,,,49530,443,0x0002,0,0,
206,76.223.84.192,172.20.146.77,6,TCP,66,207,2024-03-28 01:46:22.504327,1711586782.504327000,,,,,,,,,,443,49530,0x0012,0,1,
207,172.20.146.77,76.223.84.192,6,TCP,54,208,2024-03-28 01:46:22.504359,1711586782.504359000,,,,,,,,,,49530,443,0x0010,1,1,
208,172.20.146.77,76.223.84.192,6,TLS,571,209,2024-03-28 01:46:22.561429,1711586782.561429300,,,,,,,,,,49530,443,0x0018,1,1,TLS_Packet_Captured
209,76.223.84.192,172.20.146.77,6,TCP,54,210,2024-03-28 01:46:22.621223,1711586782.621223300,,,,,,,,,,443,49530,0x0010,1,518,
210,76.223.84.192,172.20.146.77,6,TLS,4150,211,2024-03-28 01:46:22.647683,1711586782.647682900,,,,,,,,,,443,49530,0x0018,1,518,TLS_Packet_Captured
211,76.223.84.192,172.20.146.77,6,TLS,770,212,2024-03-28 01:46:22.647683,1711586782.647683300,,,,,,,,,,443,49530,0x0018,4097,518,TLS_Packet_Captured
212,172.20.146.77,76.223.84.192,6,TCP,54,213,2024-03-28 01:46:22.647706,1711586782.647706000,,,,,,,,,,49530,443,0x0010,518,4097,
213,172.20.146.77,76.223.84.192,6,TCP,54,214,2024-03-28 01:46:22.647711,1711586782.647710600,,,,,,,,,,49530,443,0x0010,518,4813,
214,172.20.146.77,76.223.84.192,6,TLS,118,215,2024-03-28 01:46:22.649130,1711586782.649130000,,,,,,,,,,49530,443,0x0018,518,4813,TLS_Packet_Captured
215,172.20.146.77,76.223.84.192,6,TLS,225,216,2024-03-28 01:46:22.649301,1711586782.649301200,,,,,,,,,,49530,443,0x0018,582,4813,TLS_Packet_Captured
216,76.223.84.192,172.20.146.77,6,TCP,770,217,2024-03-28 01:46:22.660207,1711586782.660207100,,,,,,,,,,443,49530,0x0018,4097,518,
217,172.20.146.77,76.223.84.192,6,TCP,66,218,2024-03-28 01:46:22.660227,1711586782.660226800,,,,,,,,,,49530,443,0x0010,753,4813,
218,76.223.84.192,172.20.146.77,6,TCP,54,219,2024-03-28 01:46:22.690998,1711586782.690998300,,,,,,,,,,443,49530,0x0010,4813,753,
219,76.223.84.192,172.20.146.77,6,TLS,341,220,2024-03-28 01:46:22.719582,1711586782.719582400,,,,,,,,,,443,49530,0x0018,4813,753,TLS_Packet_Captured
220,76.223.84.192,172.20.146.77,6,TLS,341,221,2024-03-28 01:46:22.719583,1711586782.719582600,,,,,,,,,,443,49530,0x0018,5100,753,TLS_Packet_Captured
221,172.20.146.77,76.223.84.192,6,TCP,54,222,2024-03-28 01:46:22.719639,1711586782.719638700,,,,,,,,,,49530,443,0x0010,753,5100,
222,172.20.146.77,76.223.84.192,6,TCP,54,223,2024-03-28 01:46:22.719649,1711586782.719648500,,,,,,,,,,49530,443,0x0010,753,5387,
223,76.223.84.192,172.20.146.77,6,TLS,774,224,2024-03-28 01:46:22.720067,1711586782.720067100,,,,,,,,,,443,49530,0x0018,5387,753,TLS_Packet_Captured
224,76.223.84.192,172.20.146.77,6,TLS,1376,225,2024-03-28 01:46:22.720067,1711586782.720067200,,,,,,,,,,443,49530,0x0018,6107,753,TLS_Packet_Captured
225,76.223.84.192,172.20.146.77,6,TLS,1394,226,2024-03-28 01:46:22.720067,1711586782.720067200,,,,,,,,,,443,49530,0x0010,7429,753,TLS_Packet_Captured
226,172.20.146.77,76.223.84.192,6,TCP,54,227,2024-03-28 01:46:22.720076,1711586782.720076400,,,,,,,,,,49530,443,0x0010,753,6107,
227,172.20.146.77,76.223.84.192,6,TCP,54,228,2024-03-28 01:46:22.720081,1711586782.720081100,,,,,,,,,,49530,443,0x0010,753,7429,
228,172.20.146.77,76.223.84.192,6,TCP,54,229,2024-03-28 01:46:22.720083,1711586782.720082600,,,,,,,,,,49530,443,0x0010,753,8769,
229,76.223.84.192,172.20.146.77,6,TLS,1358,230,2024-03-28 01:46:22.730210,1711586782.730210400,,,,,,,,,,443,49530,0x0018,8769,753,TLS_Packet_Captured
230,76.223.84.192,172.20.146.77,6,TLS,596,231,2024-03-28 01:46:22.730211,1711586782.730211000,,,,,,,,,,443,49530,0x0018,10073,753,TLS_Packet_Captured
231,172.20.146.77,76.223.84.192,6,TCP,54,232,2024-03-28 01:46:22.730235,1711586782.730234700,,,,,,,,,,49530,443,0x0010,753,10073,
232,172.20.146.77,76.223.84.192,6,TCP,54,233,2024-03-28 01:46:22.730242,1711586782.730242400,,,,,,,,,,49530,443,0x0010,753,10615,
233,172.20.146.77,172.20.144.1,17,DNS,73,234,2024-03-28 01:46:22.732675,1711586782.732675000,60200,53,www.yahoo.com,,1,0x0001,1,0,0,,,,,,
234,172.20.146.77,172.20.144.1,17,DNS,73,235,2024-03-28 01:46:22.732682,1711586782.732682000,60200,53,www.yahoo.com,,28,0x0001,1,0,0,,,,,,
235,172.20.144.1,172.20.146.77,17,DNS,194,236,2024-03-28 01:46:22.733765,1711586782.733765300,53,60200,www.yahoo.com,www.yahoo.com,1,0x0001,1,3,0,,,,,,
236,172.20.144.1,172.20.146.77,17,DNS,218,237,2024-03-28 01:46:22.734145,1711586782.734145500,53,60200,www.yahoo.com,www.yahoo.com,28,0x0001,1,3,0,,,,,,
237,172.20.146.77,87.248.107.206,6,TCP,74,238,2024-03-28 01:46:22.734933,1711586782.734932800,,,,,,,,,,48894,443,0x0002,0,0,
238,87.248.107.206,172.20.146.77,6,TCP,66,239,2024-03-28 01:46:22.777508,1711586782.777508300,,,,,,,,,,443,48894,0x0012,0,1,
239,172.20.146.77,87.248.107.206,6,TCP,54,240,2024-03-28 01:46:22.777555,1711586782.777554500,,,,,,,,,,48894,443,0x0010,1,1,
240,172.20.146.77,87.248.107.206,6,TLS,571,241,2024-03-28 01:46:22.838790,1711586782.838790200,,,,,,,,,,48894,443,0x0018,1,1,TLS_Packet_Captured
241,87.248.107.206,172.20.146.77,6,TLS,4150,242,2024-03-28 01:46:22.901123,1711586782.901122500,,,,,,,,,,443,48894,0x0018,1,518,TLS_Packet_Captured
242,87.248.107.206,172.20.146.77,6,TLS,739,243,2024-03-28 01:46:22.901123,1711586782.901122700,,,,,,,,,,443,48894,0x0018,4097,518,TLS_Packet_Captured
243,87.248.107.206,172.20.146.77,6,TCP,54,244,2024-03-28 01:46:22.901123,1711586782.901122700,,,,,,,,,,443,48894,0x0010,1,518,
244,172.20.146.77,87.248.107.206,6,TCP,54,245,2024-03-28 01:46:22.901161,1711586782.901160900,,,,,,,,,,48894,443,0x0010,518,4097,
245,172.20.146.77,87.248.107.206,6,TCP,54,246,2024-03-28 01:46:22.901166,1711586782.901165900,,,,,,,,,,48894,443,0x0010,518,4782,
246,172.20.146.77,87.248.107.206,6,TCP,54,247,2024-03-28 01:46:22.901174,1711586782.901173600,,,,,,,,,,48894,443,0x0010,518,4782,
247,172.20.146.77,87.248.107.206,6,TLS,118,248,2024-03-28 01:46:22.902491,1711586782.902490800,,,,,,,,,,48894,443,0x0018,518,4782,TLS_Packet_Captured
248,172.20.146.77,87.248.107.206,6,TLS,225,249,2024-03-28 01:46:22.903182,1711586782.903182200,,,,,,,,,,48894,443,0x0018,582,4782,TLS_Packet_Captured
249,87.248.107.206,172.20.146.77,6,TLS,341,250,2024-03-28 01:46:22.947688,1711586782.947688400,,,,,,,,,,443,48894,0x0018,4782,753,TLS_Packet_Captured
250,87.248.107.206,172.20.146.77,6,TLS,341,251,2024-03-28 01:46:22.947689,1711586782.947688600,,,,,,,,,,443,48894,0x0018,5069,753,TLS_Packet_Captured
251,172.20.146.77,87.248.107.206,6,TCP,54,252,2024-03-28 01:46:22.947707,1711586782.947707200,,,,,,,,,,48894,443,0x0010,753,5069,
252,172.20.146.77,87.248.107.206,6,TCP,54,253,2024-03-28 01:46:22.947733,1711586782.947732700,,,,,,,,,,48894,443,0x0010,753,5356,
253,87.248.107.206,172.20.146.77,6,TLS,164,254,2024-03-28 01:46:23.130156,1711586783.130155600,,,,,,,,,,443,48894,0x0018,6678,753,TLS_Packet_Captured
254,87.248.107.206,172.20.146.77,6,TCP,1376,255,2024-03-28 01:46:23.130156,1711586783.130155700,,,,,,,,,,443,48894,0x0018,5356,753,
255,172.20.146.77,87.248.107.206,6,TCP,66,256,2024-03-28 01:46:23.130174,1711586783.130173700,,,,,,,,,,48894,443,0x0010,753,5356,
256,172.20.146.77,87.248.107.206,6,TCP,54,257,2024-03-28 01:46:23.130204,1711586783.130204400,,,,,,,,,,48894,443,0x0010,753,6788,
257,87.248.107.206,172.20.146.77,6,TLS,1241,258,2024-03-28 01:46:23.141532,1711586783.141532400,,,,,,,,,,443,48894,0x0018,6788,753,TLS_Packet_Captured
258,172.20.146.77,87.248.107.206,6,TCP,54,259,2024-03-28 01:46:23.141550,1711586783.141550200,,,,,,,,,,48894,443,0x0010,753,7975,
259,87.248.107.206,172.20.146.77,6,TLS,1376,260,2024-03-28 01:46:23.217933,1711586783.217933400,,,,,,,,,,443,48894,0x0018,7975,753,TLS_Packet_Captured
260,87.248.107.206,172.20.146.77,6,TLS,1376,261,2024-03-28 01:46:23.217934,1711586783.217933900,,,,,,,,,,443,48894,0x0018,9297,753,TLS_Packet_Captured
261,172.20.146.77,87.248.107.206,6,TCP,54,262,2024-03-28 01:46:23.217952,1711586783.217951600,,,,,,,,,,48894,443,0x0010,753,9297,
262,172.20.146.77,87.248.107.206,6,TCP,54,263,2024-03-28 01:46:23.217983,1711586783.217982700,,,,,,,,,,48894,443,0x0010,753,10619,
263,87.248.107.206,172.20.146.77,6,TLS,2698,264,2024-03-28 01:46:23.226945,1711586783.226945300,,,,,,,,,,443,48894,0x0018,10619,753,TLS_Packet_Captured
264,172.20.146.77,87.248.107.206,6,TCP,54,265,2024-03-28 01:46:23.226961,1711586783.226961000,,,,,,,,,,48894,443,0x0010,753,13263,
265,87.248.107.206,172.20.146.77,6,TLS,1394,266,2024-03-28 01:46:23.227273,1711586783.227272500,,,,,,,,,,443,48894,0x0010,13263,753,TLS_Packet_Captured
266,172.20.146.77,87.248.107.206,6,TCP,54,267,2024-03-28 01:46:23.227297,1711586783.227296600,,,,,,,,,,48894,443,0x0010,753,14603,
267,87.248.107.206,172.20.146.77,6,TLS,5414,268,2024-03-28 01:46:23.227658,1711586783.227657700,,,,,,,,,,443,48894,0x0010,14603,753,TLS_Packet_Captured
268,172.20.146.77,87.248.107.206,6,TCP,54,269,2024-03-28 01:46:23.227664,1711586783.227664100,,,,,,,,,,48894,443,0x0010,753,19963,
269,87.248.107.206,172.20.146.77,6,TLS,1286,270,2024-03-28 01:46:23.227891,1711586783.227891500,,,,,,,,,,443,48894,0x0018,19963,753,TLS_Packet_Captured
270,172.20.146.77,87.248.107.206,6,TCP,54,271,2024-03-28 01:46:23.227897,1711586783.227897200,,,,,,,,,,48894,443,0x0010,753,21195,
271,87.248.107.206,172.20.146.77,6,TLS,1376,272,2024-03-28 01:46:23.250231,1711586783.250231100,,,,,,,,,,443,48894,0x0018,21195,753,TLS_Packet_Captured
272,87.248.107.206,172.20.146.77,6,TLS,2698,273,2024-03-28 01:46:23.250231,1711586783.250231300,,,,,,,,,,443,48894,0x0018,22517,753,TLS_Packet_Captured
273,172.20.146.77,87.248.107.206,6,TCP,54,274,2024-03-28 01:46:23.250269,1711586783.250269000,,,,,,,,,,48894,443,0x0010,753,25161,
274,87.248.107.206,172.20.146.77,6,TLS,2734,275,2024-03-28 01:46:23.256744,1711586783.256743700,,,,,,,,,,443,48894,0x0010,25161,753,TLS_Packet_Captured
275,172.20.146.77,87.248.107.206,6,TCP,54,276,2024-03-28 01:46:23.256758,1711586783.256758300,,,,,,,,,,48894,443,0x0010,753,27841,
276,87.248.107.206,172.20.146.77,6,TLS,10774,277,2024-03-28 01:46:23.257502,1711586783.257502100,,,,,,,,,,443,48894,0x0010,27841,753,TLS_Packet_Captured
277,87.248.107.206,172.20.146.77,6,TLS,316,278,2024-03-28 01:46:23.257527,1711586783.257526900,,,,,,,,,,443,48894,0x0018,39901,753,TLS_Packet_Captured
278,172.20.146.77,87.248.107.206,6,TCP,66,279,2024-03-28 01:46:23.257533,1711586783.257533200,,,,,,,,,,48894,443,0x0010,753,38561,
279,87.248.107.206,172.20.146.77,6,DATA,1394,280,2024-03-28 01:46:23.265522,1711586783.265521600,,,,,,,,,,443,48894,0x0010,38561,753,
280,172.20.146.77,87.248.107.206,6,TCP,54,281,2024-03-28 01:46:23.265554,1711586783.265553600,,,,,,,,,,48894,443,0x0010,753,40163,
281,87.248.107.206,172.20.146.77,6,TLS,1376,282,2024-03-28 01:46:23.308137,1711586783.308136800,,,,,,,,,,443,48894,0x0018,40163,753,TLS_Packet_Captured
282,87.248.107.206,172.20.146.77,6,TLS,1376,283,2024-03-28 01:46:23.308137,1711586783.308137000,,,,,,,,,,443,48894,0x0018,41485,753,TLS_Packet_Captured
283,172.20.146.77,87.248.107.206,6,TCP,54,284,2024-03-28 01:46:23.308216,1711586783.308215600,,,,,,,,,,48894,443,0x0010,753,42807,
284,87.248.107.206,172.20.146.77,6,TLS,2698,285,2024-03-28 01:46:23.308485,1711586783.308485100,,,,,,,,,,443,48894,0x0018,42807,753,TLS_Packet_Captured
285,172.20.146.77,87.248.107.206,6,TCP,54,286,2024-03-28 01:46:23.308491,1711586783.308491300,,,,,,,,,,48894,443,0x0010,753,45451,
286,87.248.107.206,172.20.146.77,6,TLS,10630,287,2024-03-28 01:46:23.309389,1711586783.309388600,,,,,,,,,,443,48894,0x0018,45451,753,TLS_Packet_Captured
287,87.248.107.206,172.20.146.77,6,TLS,1376,288,2024-03-28 01:46:23.309395,1711586783.309395200,,,,,,,,,,443,48894,0x0018,56027,753,TLS_Packet_Captured
288,87.248.107.206,172.20.146.77,6,TLS,2527,289,2024-03-28 01:46:23.309781,1711586783.309781100,,,,,,,,,,443,48894,0x0018,57349,753,TLS_Packet_Captured
289,87.248.107.206,172.20.146.77,6,TLS,1376,290,2024-03-28 01:46:23.309781,1711586783.309781200,,,,,,,,,,443,48894,0x0018,59822,753,TLS_Packet_Captured
290,87.248.107.206,172.20.146.77,6,TLS,1376,291,2024-03-28 01:46:23.309781,1711586783.309781200,,,,,,,,,,443,48894,0x0018,61144,753,TLS_Packet_Captured
291,172.20.146.77,87.248.107.206,6,TCP,54,292,2024-03-28 01:46:23.310864,1711586783.310864100,,,,,,,,,,48894,443,0x0010,753,62466,
292,87.248.107.206,172.20.146.77,6,TLS,1394,293,2024-03-28 01:46:23.311266,1711586783.311266100,,,,,,,,,,443,48894,0x0010,62466,753,TLS_Packet_Captured
293,87.248.107.206,172.20.146.77,6,TLS,1358,294,2024-03-28 01:46:23.311766,1711586783.311765600,,,,,,,,,,443,48894,0x0018,63806,753,TLS_Packet_Captured
294,87.248.107.206,172.20.146.77,6,TLS,5414,295,2024-03-28 01:46:23.311766,1711586783.311765700,,,,,,,,,,443,48894,0x0010,65110,753,TLS_Packet_Captured
295,172.20.146.77,87.248.107.206,6,TCP,54,296,2024-03-28 01:46:23.312931,1711586783.312931300,,,,,,,,,,48894,443,0x0010,753,70470,
296,87.248.107.206,172.20.146.77,6,TLS,2734,297,2024-03-28 01:46:23.322066,1711586783.322066200,,,,,,,,,,443,48894,0x0010,70470,753,TLS_Packet_Captured
297,172.20.146.77,87.248.107.206,6,TCP,54,298,2024-03-28 01:46:23.322081,1711586783.322080500,,,,,,,,,,48894,443,0x0010,753,73150,
298,87.248.107.206,172.20.146.77,6,TLS,6754,299,2024-03-28 01:46:23.322593,1711586783.322593500,,,,,,,,,,443,48894,0x0010,73150,753,TLS_Packet_Captured
299,172.20.146.77,87.248.107.206,6,TCP,54,300,2024-03-28 01:46:23.322600,1711586783.322599900,,,,,,,,,,48894,443,0x0010,753,79850,
300,87.248.107.206,172.20.146.77,6,TLS,2734,301,2024-03-28 01:46:23.350775,1711586783.350774600,,,,,,,,,,443,48894,0x0010,79850,753,TLS_Packet_Captured
301,172.20.146.77,87.248.107.206,6,TCP,54,302,2024-03-28 01:46:23.350789,1711586783.350789100,,,,,,,,,,48894,443,0x0010,753,82530,
302,87.248.107.206,172.20.146.77,6,TLS,2734,303,2024-03-28 01:46:23.361988,1711586783.361988000,,,,,,,,,,443,48894,0x0010,82530,753,TLS_Packet_Captured
303,172.20.146.77,87.248.107.206,6,TCP,54,304,2024-03-28 01:46:23.361999,1711586783.361999300,,,,,,,,,,48894,443,0x0010,753,85210,
304,87.248.107.206,172.20.146.77,6,TLS,13454,305,2024-03-28 01:46:23.382354,1711586783.382353900,,,,,,,,,,443,48894,0x0010,85210,753,TLS_Packet_Captured
305,172.20.146.77,87.248.107.206,6,TCP,54,306,2024-03-28 01:46:23.382403,1711586783.382403400,,,,,,,,,,48894,443,0x0010,753,98610,
306,87.248.107.206,172.20.146.77,6,TLS,1394,307,2024-03-28 01:46:23.388862,1711586783.388862300,,,,,,,,,,443,48894,0x0010,98610,753,TLS_Packet_Captured
307,172.20.146.77,87.248.107.206,6,TCP,54,308,2024-03-28 01:46:23.388876,1711586783.388876300,,,,,,,,,,48894,443,0x0010,753,99950,
308,87.248.107.206,172.20.146.77,6,TLS,7029,309,2024-03-28 01:46:23.392497,1711586783.392496800,,,,,,,,,,443,48894,0x0018,99950,753,TLS_Packet_Captured
309,172.20.146.77,87.248.107.206,6,TCP,54,310,2024-03-28 01:46:23.392505,1711586783.392505400,,,,,,,,,,48894,443,0x0010,753,106925,
310,87.248.107.206,172.20.146.77,6,TLS,1376,311,2024-03-28 01:46:23.394656,1711586783.394655800,,,,,,,,,,443,48894,0x0018,106925,753,TLS_Packet_Captured
311,87.248.107.206,172.20.146.77,6,TLS,1376,312,2024-03-28 01:46:23.394656,1711586783.394656000,,,,,,,,,,443,48894,0x0018,108247,753,TLS_Packet_Captured
312,87.248.107.206,172.20.146.77,6,TLS,2698,313,2024-03-28 01:46:23.394656,1711586783.394656000,,,,,,,,,,443,48894,0x0018,109569,753,TLS_Packet_Captured
313,87.248.107.206,172.20.146.77,6,TLS,8094,314,2024-03-28 01:46:23.394656,1711586783.394656100,,,,,,,,,,443,48894,0x0010,112213,753,TLS_Packet_Captured
314,172.20.146.77,87.248.107.206,6,TCP,54,315,2024-03-28 01:46:23.394667,1711586783.394667000,,,,,,,,,,48894,443,0x0010,753,108247,
315,172.20.146.77,87.248.107.206,6,TCP,54,316,2024-03-28 01:46:23.394670,1711586783.394670100,,,,,,,,,,48894,443,0x0010,753,109569,
316,172.20.146.77,87.248.107.206,6,TCP,54,317,2024-03-28 01:46:23.394672,1711586783.394671600,,,,,,,,,,48894,443,0x0010,753,112213,
317,172.20.146.77,87.248.107.206,6,TCP,54,318,2024-03-28 01:46:23.394673,1711586783.394672800,,,,,,,,,,48894,443,0x0010,753,120253,
318,87.248.107.206,172.20.146.77,6,TLS,3396,319,2024-03-28 01:46:23.395064,1711586783.395064300,,,,,,,,,,443,48894,0x0018,120253,753,TLS_Packet_Captured
319,87.248.107.206,172.20.146.77,6,TLS,1376,320,2024-03-28 01:46:23.395065,1711586783.395064500,,,,,,,,,,443,48894,0x0018,123595,753,TLS_Packet_Captured
320,87.248.107.206,172.20.146.77,6,TLS,1394,321,2024-03-28 01:46:23.395065,1711586783.395064500,,,,,,,,,,443,48894,0x0010,124917,753,TLS_Packet_Captured
321,172.20.146.77,87.248.107.206,6,TCP,54,322,2024-03-28 01:46:23.395072,1711586783.395071800,,,,,,,,,,48894,443,0x0010,753,123595,
322,172.20.146.77,87.248.107.206,6,TCP,54,323,2024-03-28 01:46:23.395076,1711586783.395075500,,,,,,,,,,48894,443,0x0010,753,124917,
