,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
72,172.20.146.77,23.10.245.38,6,TCP,74,73,2024-03-28 01:35:53.247667,1711586153.247667300,,,,,,,,,,51200,443,0x0002,0,0,
73,23.10.245.38,172.20.146.77,6,TCP,66,74,2024-03-28 01:35:53.279308,1711586153.279307700,,,,,,,,,,443,51200,0x0012,0,1,
74,172.20.146.77,23.10.245.38,6,TCP,54,75,2024-03-28 01:35:53.279354,1711586153.279354100,,,,,,,,,,51200,443,0x0010,1,1,
75,172.20.146.77,23.10.245.38,6,TLS,571,76,2024-03-28 01:35:53.332986,1711586153.332985900,,,,,,,,,,51200,443,0x0018,1,1,TLS_Packet_Captured
76,23.10.245.38,172.20.146.77,6,TLS,2734,77,2024-03-28 01:35:53.386578,1711586153.386578200,,,,,,,,,,443,51200,0x0018,1,518,TLS_Packet_Captured
77,23.10.245.38,172.20.146.77,6,TLS,1051,78,2024-03-28 01:35:53.386579,1711586153.386578600,,,,,,,,,,443,51200,0x0018,2681,518,TLS_Packet_Captured
78,172.20.146.77,23.10.245.38,6,TCP,54,79,2024-03-28 01:35:53.386627,1711586153.386627300,,,,,,,,,,51200,443,0x0010,518,2681,
79,172.20.146.77,23.10.245.38,6,TCP,54,80,2024-03-28 01:35:53.386634,1711586153.386633800,,,,,,,,,,51200,443,0x0010,518,3678,
80,172.20.146.77,23.10.245.38,6,TLS,134,81,2024-03-28 01:35:53.388130,1711586153.388130100,,,,,,,,,,51200,443,0x0018,518,3678,TLS_Packet_Captured
81,172.20.146.77,23.10.245.38,6,TLS,219,82,2024-03-28 01:35:53.388319,1711586153.388319000,,,,,,,,,,51200,443,0x0018,598,3678,TLS_Packet_Captured
82,23.10.245.38,172.20.146.77,6,TCP,54,83,2024-03-28 01:35:53.392560,1711586153.392560600,,,,,,,,,,443,51200,0x0010,1,518,
83,172.20.146.77,23.10.245.38,6,TCP,54,84,2024-03-28 01:35:53.392577,1711586153.392576900,,,,,,,,,,51200,443,0x0010,763,3678,
84,23.10.245.38,172.20.146.77,6,TLS,341,85,2024-03-28 01:35:53.437409,1711586153.437409100,,,,,,,,,,443,51200,0x0018,3678,598,TLS_Packet_Captured
85,172.20.146.77,23.10.245.38,6,TCP,54,86,2024-03-28 01:35:53.437507,1711586153.437506700,,,,,,,,,,51200,443,0x0010,763,3965,
86,23.10.245.38,172.20.146.77,6,TLS,341,87,2024-03-28 01:35:53.442558,1711586153.442558200,,,,,,,,,,443,51200,0x0018,3965,598,TLS_Packet_Captured
87,172.20.146.77,23.10.245.38,6,TCP,54,88,2024-03-28 01:35:53.442574,1711586153.442574200,,,,,,,,,,51200,443,0x0010,763,4252,
88,23.10.245.38,172.20.146.77,6,TLS,2734,89,2024-03-28 01:35:53.477459,1711586153.477459200,,,,,,,,,,443,51200,0x0018,4252,763,TLS_Packet_Captured
89,23.10.245.38,172.20.146.77,6,TCP,2734,90,2024-03-28 01:35:53.477459,1711586153.477459400,,,,,,,,,,443,51200,0x0018,6932,763,
90,23.10.245.38,172.20.146.77,6,TCP,2734,91,2024-03-28 01:35:53.477459,1711586153.477459400,,,,,,,,,,443,51200,0x0018,9612,763,
91,23.10.245.38,172.20.146.77,6,TCP,2734,92,2024-03-28 01:35:53.477459,1711586153.477459400,,,,,,,,,,443,51200,0x0018,12292,763,
92,172.20.146.77,23.10.245.38,6,TCP,54,93,2024-03-28 01:35:53.477484,1711586153.477484500,,,,,,,,,,51200,443,0x0010,763,6932,
93,172.20.146.77,23.10.245.38,6,TCP,54,94,2024-03-28 01:35:53.477516,1711586153.477515600,,,,,,,,,,51200,443,0x0010,763,9612,
94,172.20.146.77,23.10.245.38,6,TCP,54,95,2024-03-28 01:35:53.477519,1711586153.477519200,,,,,,,,,,51200,443,0x0010,763,12292,
95,172.20.146.77,23.10.245.38,6,TCP,54,96,2024-03-28 01:35:53.477521,1711586153.477520600,,,,,,,,,,51200,443,0x0010,763,14972,
96,23.10.245.38,172.20.146.77,6,TCP,2734,97,2024-03-28 01:35:53.477525,1711586153.477524400,,,,,,,,,,443,51200,0x0018,14972,763,
