,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,udp_source_port,udp_destination_port,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
161,172.20.146.77,18.154.161.80,6,TCP,54,162,2024-03-28 01:37:35.349408,1711586255.349407700,,,,,,,,,,36092,443,0x0010,752,5703,
162,18.154.161.80,172.20.146.77,6,TLS,716,163,2024-03-28 01:37:35.362284,1711586255.362283700,,,,,,,,,,443,36092,0x0018,5703,752,TLS_Packet_Captured
163,18.154.161.80,172.20.146.77,6,TLS,2734,164,2024-03-28 01:37:35.362284,1711586255.362283900,,,,,,,,,,443,36092,0x0018,6365,752,TLS_Packet_Captured
164,172.20.146.77,18.154.161.80,6,TCP,54,165,2024-03-28 01:37:35.362330,1711586255.362330000,,,,,,,,,,36092,443,0x0010,752,6365,
165,172.20.146.77,18.154.161.80,6,TCP,54,166,2024-03-28 01:37:35.362336,1711586255.362335600,,,,,,,,,,36092,443,0x0010,752,9045,
166,18.154.161.80,172.20.146.77,6,TCP,2734,167,2024-03-28 01:37:35.365937,1711586255.365936500,,,,,,,,,,443,36092,0x0018,9045,752,
167,18.154.161.80,172.20.146.77,6,TCP,2734,168,2024-03-28 01:37:35.365937,1711586255.365936800,,,,,,,,,,443,36092,0x0018,11725,752,
168,18.154.161.80,172.20.146.77,6,TCP,2734,169,2024-03-28 01:37:35.365937,1711586255.365936900,,,,,,,,,,443,36092,0x0018,14405,752,
169,172.20.146.77,18.154.161.80,6,TCP,54,170,2024-03-28 01:37:35.366003,1711586255.366003100,,,,,,,,,,36092,443,0x0010,752,11725,
170,172.20.146.77,18.154.161.80,6,TCP,54,171,2024-03-28 01:37:35.366294,1711586255.366293800,,,,,,,,,,36092,443,0x0010,752,14405,
171,172.20.146.77,18.154.161.80,6,TCP,54,172,2024-03-28 01:37:35.366311,1711586255.366310600,,,,,,,,,,36092,443,0x0010,752,17085,
172,18.154.161.80,172.20.146.77,6,TCP,2734,173,2024-03-28 01:37:35.369054,1711586255.369053500,,,,,,,,,,443,36092,0x0018,17085,752,
173,18.154.161.80,172.20.146.77,6,TCP,2734,174,2024-03-28 01:37:35.369054,1711586255.369053700,,,,,,,,,,443,36092,0x0018,19765,752,
174,172.20.146.77,18.154.161.80,6,TCP,54,175,2024-03-28 01:37:35.369071,1711586255.369071400,,,,,,,,,,36092,443,0x0010,752,19765,
175,172.20.146.77,18.154.161.80,6,TCP,54,176,2024-03-28 01:37:35.369103,1711586255.369103200,,,,,,,,,,36092,443,0x0010,752,22445,
176,18.154.161.80,172.20.146.77,6,TLS,2734,177,2024-03-28 01:37:35.375452,1711586255.375451900,,,,,,,,,,443,36092,0x0018,22445,752,TLS_Packet_Captured
177,18.154.161.80,172.20.146.77,6,TCP,2734,178,2024-03-28 01:37:35.375452,1711586255.375452300,,,,,,,,,,443,36092,0x0018,25125,752,
178,172.20.146.77,18.154.161.80,6,TCP,54,179,2024-03-28 01:37:35.375471,1711586255.375470600,,,,,,,,,,36092,443,0x0010,752,25125,
179,172.20.146.77,18.154.161.80,6,TCP,54,180,2024-03-28 01:37:35.375503,1711586255.375503100,,,,,,,,,,36092,443,0x0010,752,27805,
180,18.154.161.80,172.20.146.77,6,TCP,2734,181,2024-03-28 01:37:35.382357,1711586255.382356800,,,,,,,,,,443,36092,0x0018,27805,752,
181,18.154.161.80,172.20.146.77,6,TCP,2734,182,2024-03-28 01:37:35.382357,1711586255.382357300,,,,,,,,,,443,36092,0x0018,30485,752,
182,172.20.146.77,18.154.161.80,6,TCP,54,183,2024-03-28 01:37:35.382377,1711586255.382376600,,,,,,,,,,36092,443,0x0010,752,30485,
183,172.20.146.77,18.154.161.80,6,TCP,54,184,2024-03-28 01:37:35.382472,1711586255.382471600,,,,,,,,,,36092,443,0x0010,752,33165,
184,18.154.161.80,172.20.146.77,6,TCP,2734,185,2024-03-28 01:37:35.382803,1711586255.382803100,,,,,,,,,,443,36092,0x0018,33165,752,
185,18.154.161.80,172.20.146.77,6,TCP,2734,186,2024-03-28 01:37:35.382803,1711586255.382803300,,,,,,,,,,443,36092,0x0018,35845,752,
186,18.154.161.80,172.20.146.77,6,TLS,2734,187,2024-03-28 01:37:35.382803,1711586255.382803300,,,,,,,,,,443,36092,0x0018,38525,752,TLS_Packet_Captured
187,18.154.161.80,172.20.146.77,6,TCP,2734,188,2024-03-28 01:37:35.382803,1711586255.382803300,,,,,,,,,,443,36092,0x0018,41205,752,
188,18.154.161.80,172.20.146.77,6,TCP,1394,189,2024-03-28 01:37:35.382840,1711586255.382840400,,,,,,,,,,443,36092,0x0010,43885,752,
189,172.20.146.77,18.154.161.80,6,TCP,54,190,2024-03-28 01:37:35.382892,1711586255.382892400,,,,,,,,,,36092,443,0x0010,752,45225,
190,18.154.161.80,172.20.146.77,6,TCP,1394,191,2024-03-28 01:37:35.383605,1711586255.383604700,,,,,,,,,,443,36092,0x0018,45225,752,
191,18.154.161.80,172.20.146.77,6,TCP,2734,192,2024-03-28 01:37:35.389777,1711586255.389777300,,,,,,,,,,443,36092,0x0010,46565,752,
192,172.20.146.77,18.154.161.80,6,TCP,54,193,2024-03-28 01:37:35.389794,1711586255.389794200,,,,,,,,,,36092,443,0x0010,752,49245,
193,18.154.161.80,172.20.146.77,6,TCP,1394,194,2024-03-28 01:37:35.395566,1711586255.395565800,,,,,,,,,,443,36092,0x0018,49245,752,
194,18.154.161.80,172.20.146.77,6,TCP,1394,195,2024-03-28 01:37:35.395566,1711586255.395566000,,,,,,,,,,443,36092,0x0010,50585,752,
195,172.20.146.77,18.154.161.80,6,TCP,54,196,2024-03-28 01:37:35.395659,1711586255.395659400,,,,,,,,,,36092,443,0x0010,752,51925,
196,18.154.161.80,172.20.146.77,6,TCP,1394,197,2024-03-28 01:37:35.395915,1711586255.395914500,,,,,,,,,,443,36092,0x0018,51925,752,
197,18.154.161.80,172.20.146.77,6,TLS,2734,198,2024-03-28 01:37:35.395915,1711586255.395914700,,,,,,,,,,443,36092,0x0018,53265,752,TLS_Packet_Captured
198,172.20.146.77,18.154.161.80,6,TCP,54,199,2024-03-28 01:37:35.396004,1711586255.396004400,,,,,,,,,,36092,443,0x0010,752,55945,
199,18.154.161.80,172.20.146.77,6,TLS,1223,200,2024-03-28 01:37:35.396196,1711586255.396196000,,,,,,,,,,443,36092,0x0018,55945,752,TLS_Packet_Captured
200,172.20.146.77,18.154.161.80,6,TCP,54,201,2024-03-28 01:37:35.396510,1711586255.396509900,,,,,,,,,,36092,443,0x0010,752,57114,
201,172.20.146.77,18.154.161.80,6,TCP,54,202,2024-03-28 01:37:35.396712,1711586255.396712400,,,,,,,,,,36090,443,0x0011,752,57070,
202,172.20.146.77,18.154.161.80,6,TCP,54,203,2024-03-28 01:37:35.402601,1711586255.402600900,,,,,,,,,,36092,443,0x0011,752,57114,
203,18.154.161.80,172.20.146.77,6,TCP,54,204,2024-03-28 01:37:35.438053,1711586255.438052700,,,,,,,,,,443,36090,0x0011,57070,753,
204,172.20.146.77,18.154.161.80,6,TCP,54,205,2024-03-28 01:37:35.438079,1711586255.438078800,,,,,,,,,,36090,443,0x0010,753,57071,
205,18.154.161.80,172.20.146.77,6,TCP,54,206,2024-03-28 01:37:35.444364,1711586255.444363800,,,,,,,,,,443,36092,0x0011,57114,753,
206,172.20.146.77,18.154.161.80,6,TCP,54,207,2024-03-28 01:37:35.444387,1711586255.444386900,,,,,,,,,,36092,443,0x0010,753,57115,
207,172.20.144.1,172.20.159.255,17,DATA,86,208,2024-03-28 01:37:39.017009,1711586259.017009000,57621,57621,,,,,,,,,,,,,
